fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2024-06-03,Junio,2024,Linea 6,Instituto del Petróleo,Prepago,2956,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Instituto del Petróleo,Gratuidad,276,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Lindavista,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Lindavista,Prepago,13537,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Lindavista,Gratuidad,1479,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Deportivo 18 de Marzo,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Deportivo 18 de Marzo,Prepago,1056,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Deportivo 18 de Marzo,Gratuidad,231,2024-06,2024
2024-06-03,Junio,2024,Linea 6,La Villa/Basílica,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 6,La Villa/Basílica,Prepago,7858,2024-06,2024
2024-06-03,Junio,2024,Linea 6,La Villa/Basílica,Gratuidad,1166,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Martín Carrera,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Martín Carrera,Prepago,23100,2024-06,2024
2024-06-03,Junio,2024,Linea 6,Martín Carrera,Gratuidad,2793,2024-06,2024
2024-06-03,Junio,2024,Linea 7,El Rosario,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,El Rosario,Prepago,25275,2024-06,2024
2024-06-03,Junio,2024,Linea 7,El Rosario,Gratuidad,3194,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Aquiles Serdán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Aquiles Serdán,Prepago,10883,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Aquiles Serdán,Gratuidad,1669,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Camarones,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Camarones,Prepago,11929,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Camarones,Gratuidad,1730,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Refinería,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Refinería,Prepago,7421,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Refinería,Gratuidad,961,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Tacuba,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Tacuba,Prepago,6514,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Tacuba,Gratuidad,1435,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Joaquín,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Joaquín,Prepago,22793,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Joaquín,Gratuidad,2068,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Polanco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Polanco,Prepago,35853,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Polanco,Gratuidad,2572,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Auditorio,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Auditorio,Prepago,30488,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Auditorio,Gratuidad,2687,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Constituyentes,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Constituyentes,Prepago,7625,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Constituyentes,Gratuidad,1143,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Tacubaya,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Tacubaya,Prepago,5609,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Tacubaya,Gratuidad,1284,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Pedro de los Pinos,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Pedro de los Pinos,Prepago,10748,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Pedro de los Pinos,Gratuidad,1566,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Antonio,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Antonio,Prepago,11000,2024-06,2024
2024-06-03,Junio,2024,Linea 7,San Antonio,Gratuidad,1392,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Mixcoac,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Mixcoac,Prepago,16002,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Mixcoac,Gratuidad,2833,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Barranca del Muerto,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Barranca del Muerto,Prepago,34003,2024-06,2024
2024-06-03,Junio,2024,Linea 7,Barranca del Muerto,Gratuidad,3756,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Garibaldi/Lagunilla,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Garibaldi/Lagunilla,Prepago,16191,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Garibaldi/Lagunilla,Gratuidad,3778,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Bellas Artes,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Bellas Artes,Prepago,13072,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Bellas Artes,Gratuidad,2330,2024-06,2024
2024-06-03,Junio,2024,Linea 8,San Juan de Letrán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,San Juan de Letrán,Prepago,18058,2024-06,2024
2024-06-03,Junio,2024,Linea 8,San Juan de Letrán,Gratuidad,3847,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Salto del Agua,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Salto del Agua,Prepago,13389,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Salto del Agua,Gratuidad,1559,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Doctores,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Doctores,Prepago,10679,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Doctores,Gratuidad,2486,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Obrera,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Obrera,Prepago,10876,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Obrera,Gratuidad,2470,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Chabacano,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Chabacano,Prepago,2918,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Chabacano,Gratuidad,729,2024-06,2024
2024-06-03,Junio,2024,Linea 8,La Viga,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,La Viga,Prepago,5145,2024-06,2024
2024-06-03,Junio,2024,Linea 8,La Viga,Gratuidad,1116,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Santa Anita,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Santa Anita,Prepago,4135,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Santa Anita,Gratuidad,808,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Coyuya,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Coyuya,Prepago,23102,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Coyuya,Gratuidad,3278,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Iztacalco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Iztacalco,Prepago,16585,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Iztacalco,Gratuidad,2640,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Apatlaco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Apatlaco,Prepago,10486,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Apatlaco,Gratuidad,1738,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Aculco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Aculco,Prepago,7167,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Aculco,Gratuidad,1604,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Escuadrón 201,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Escuadrón 201,Prepago,17037,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Escuadrón 201,Gratuidad,3239,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Atlalilco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Atlalilco,Prepago,11689,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Atlalilco,Gratuidad,1616,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Iztapalapa,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Iztapalapa,Prepago,6900,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Iztapalapa,Gratuidad,1926,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Cerro de la Estrella,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Cerro de la Estrella,Prepago,9560,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Cerro de la Estrella,Gratuidad,1795,2024-06,2024
2024-06-03,Junio,2024,Linea 8,UAM-I,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,UAM-I,Prepago,18002,2024-06,2024
2024-06-03,Junio,2024,Linea 8,UAM-I,Gratuidad,4814,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Constitución de 1917,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Constitución de 1917,Prepago,90801,2024-06,2024
2024-06-03,Junio,2024,Linea 8,Constitución de 1917,Gratuidad,15224,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Pantitlán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Pantitlán,Prepago,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Pantitlán,Gratuidad,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Puebla,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Puebla,Prepago,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Puebla,Gratuidad,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Ciudad Deportiva,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Ciudad Deportiva,Prepago,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Ciudad Deportiva,Gratuidad,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Velódromo,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Velódromo,Prepago,50855,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Velódromo,Gratuidad,596,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Mixiuhca,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Mixiuhca,Prepago,21194,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Mixiuhca,Gratuidad,3952,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Jamaica,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Jamaica,Prepago,4868,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Jamaica,Gratuidad,1718,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Chabacano,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Chabacano,Prepago,5227,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Chabacano,Gratuidad,1716,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Lázaro Cárdenas,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Lázaro Cárdenas,Prepago,7375,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Lázaro Cárdenas,Gratuidad,1972,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Centro Médico,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Centro Médico,Prepago,11234,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Centro Médico,Gratuidad,2080,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Chilpancingo,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Chilpancingo,Prepago,34631,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Chilpancingo,Gratuidad,3602,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Patriotismo,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Patriotismo,Prepago,16808,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Patriotismo,Gratuidad,1796,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Tacubaya,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Tacubaya,Prepago,62074,2024-06,2024
2024-06-03,Junio,2024,Linea 9,Tacubaya,Gratuidad,2696,2024-06,2024
2024-06-03,Junio,2024,Linea A,Pantitlán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Pantitlán,Prepago,15500,2024-06,2024
2024-06-03,Junio,2024,Linea A,Pantitlán,Gratuidad,4233,2024-06,2024
2024-06-03,Junio,2024,Linea A,Agrícola Oriental,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Agrícola Oriental,Prepago,9310,2024-06,2024
2024-06-03,Junio,2024,Linea A,Agrícola Oriental,Gratuidad,2373,2024-06,2024
2024-06-03,Junio,2024,Linea A,Canal de San Juan,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Canal de San Juan,Prepago,7613,2024-06,2024
2024-06-03,Junio,2024,Linea A,Canal de San Juan,Gratuidad,929,2024-06,2024
2024-06-03,Junio,2024,Linea A,Tepalcates,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Tepalcates,Prepago,24873,2024-06,2024
2024-06-03,Junio,2024,Linea A,Tepalcates,Gratuidad,3539,2024-06,2024
2024-06-03,Junio,2024,Linea A,Guelatao,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Guelatao,Prepago,14521,2024-06,2024
2024-06-03,Junio,2024,Linea A,Guelatao,Gratuidad,2267,2024-06,2024
2024-06-03,Junio,2024,Linea A,Peñón Viejo,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Peñón Viejo,Prepago,9922,2024-06,2024
2024-06-03,Junio,2024,Linea A,Peñón Viejo,Gratuidad,1583,2024-06,2024
2024-06-03,Junio,2024,Linea A,Acatitla,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Acatitla,Prepago,11468,2024-06,2024
2024-06-03,Junio,2024,Linea A,Acatitla,Gratuidad,1843,2024-06,2024
2024-06-03,Junio,2024,Linea A,Santa Marta,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Santa Marta,Prepago,26654,2024-06,2024
2024-06-03,Junio,2024,Linea A,Santa Marta,Gratuidad,4218,2024-06,2024
2024-06-03,Junio,2024,Linea A,Los Reyes,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,Los Reyes,Prepago,16740,2024-06,2024
2024-06-03,Junio,2024,Linea A,Los Reyes,Gratuidad,2745,2024-06,2024
2024-06-03,Junio,2024,Linea A,La Paz,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea A,La Paz,Prepago,39153,2024-06,2024
2024-06-03,Junio,2024,Linea A,La Paz,Gratuidad,5047,2024-06,2024
2024-06-03,Junio,2024,Linea B,Buenavista,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Buenavista,Prepago,48138,2024-06,2024
2024-06-03,Junio,2024,Linea B,Buenavista,Gratuidad,5989,2024-06,2024
2024-06-03,Junio,2024,Linea B,Guerrero,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Guerrero,Prepago,4989,2024-06,2024
2024-06-03,Junio,2024,Linea B,Guerrero,Gratuidad,1275,2024-06,2024
2024-06-03,Junio,2024,Linea B,Garibaldi/Lagunilla,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Garibaldi/Lagunilla,Prepago,4507,2024-06,2024
2024-06-03,Junio,2024,Linea B,Garibaldi/Lagunilla,Gratuidad,1020,2024-06,2024
2024-06-03,Junio,2024,Linea B,Lagunilla,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Lagunilla,Prepago,15408,2024-06,2024
2024-06-03,Junio,2024,Linea B,Lagunilla,Gratuidad,2636,2024-06,2024
2024-06-03,Junio,2024,Linea B,Tepito,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Tepito,Prepago,17375,2024-06,2024
2024-06-03,Junio,2024,Linea B,Tepito,Gratuidad,2695,2024-06,2024
2024-06-03,Junio,2024,Linea B,Morelos,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Morelos,Prepago,3748,2024-06,2024
2024-06-03,Junio,2024,Linea B,Morelos,Gratuidad,836,2024-06,2024
2024-06-03,Junio,2024,Linea B,San Lázaro,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,San Lázaro,Prepago,17275,2024-06,2024
2024-06-03,Junio,2024,Linea B,San Lázaro,Gratuidad,2144,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ricardo Flores Magón,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ricardo Flores Magón,Prepago,6159,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ricardo Flores Magón,Gratuidad,845,2024-06,2024
2024-06-03,Junio,2024,Linea B,Romero Rubio,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Romero Rubio,Prepago,10786,2024-06,2024
2024-06-03,Junio,2024,Linea B,Romero Rubio,Gratuidad,1638,2024-06,2024
2024-06-03,Junio,2024,Linea B,Oceanía,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Oceanía,Prepago,7014,2024-06,2024
2024-06-03,Junio,2024,Linea B,Oceanía,Gratuidad,1561,2024-06,2024
2024-06-03,Junio,2024,Linea B,Deportivo Oceanía,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Deportivo Oceanía,Prepago,13346,2024-06,2024
2024-06-03,Junio,2024,Linea B,Deportivo Oceanía,Gratuidad,819,2024-06,2024
2024-06-03,Junio,2024,Linea B,Bosque de Aragón,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Bosque de Aragón,Prepago,3708,2024-06,2024
2024-06-03,Junio,2024,Linea B,Bosque de Aragón,Gratuidad,480,2024-06,2024
2024-06-03,Junio,2024,Linea B,Villa de Aragón,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Villa de Aragón,Prepago,14249,2024-06,2024
2024-06-03,Junio,2024,Linea B,Villa de Aragón,Gratuidad,1749,2024-06,2024
2024-06-03,Junio,2024,Linea B,Nezahualcóyotl,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Nezahualcóyotl,Prepago,15854,2024-06,2024
2024-06-03,Junio,2024,Linea B,Nezahualcóyotl,Gratuidad,2714,2024-06,2024
2024-06-03,Junio,2024,Linea B,Impulsora,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Impulsora,Prepago,17158,2024-06,2024
2024-06-03,Junio,2024,Linea B,Impulsora,Gratuidad,2833,2024-06,2024
2024-06-03,Junio,2024,Linea B,Río de los Remedios,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Río de los Remedios,Prepago,15078,2024-06,2024
2024-06-03,Junio,2024,Linea B,Río de los Remedios,Gratuidad,2590,2024-06,2024
2024-06-03,Junio,2024,Linea B,Múzquiz,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Múzquiz,Prepago,21635,2024-06,2024
2024-06-03,Junio,2024,Linea B,Múzquiz,Gratuidad,3632,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ecatepec,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ecatepec,Prepago,21085,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ecatepec,Gratuidad,3525,2024-06,2024
2024-06-03,Junio,2024,Linea B,Olímpica,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Olímpica,Prepago,12910,2024-06,2024
2024-06-03,Junio,2024,Linea B,Olímpica,Gratuidad,1822,2024-06,2024
2024-06-03,Junio,2024,Linea B,Plaza Aragón,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Plaza Aragón,Prepago,13529,2024-06,2024
2024-06-03,Junio,2024,Linea B,Plaza Aragón,Gratuidad,3290,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ciudad Azteca,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ciudad Azteca,Prepago,38357,2024-06,2024
2024-06-03,Junio,2024,Linea B,Ciudad Azteca,Gratuidad,6702,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tláhuac,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tláhuac,Prepago,46727,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tláhuac,Gratuidad,5576,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tlaltenco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tlaltenco,Prepago,3513,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tlaltenco,Gratuidad,571,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Zapotitlán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Zapotitlán,Prepago,10201,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Zapotitlán,Gratuidad,1588,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Nopalera,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Nopalera,Prepago,17315,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Nopalera,Gratuidad,2153,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Olivos,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Olivos,Prepago,11605,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Olivos,Gratuidad,1766,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tezonco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tezonco,Prepago,16965,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Tezonco,Gratuidad,2376,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Periférico Oriente,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Periférico Oriente,Prepago,25712,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Periférico Oriente,Gratuidad,3565,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Calle 11,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Calle 11,Prepago,10532,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Calle 11,Gratuidad,1075,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Lomas Estrella,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Lomas Estrella,Prepago,6253,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Lomas Estrella,Gratuidad,894,2024-06,2024
2024-06-03,Junio,2024,Linea 12,San Andrés Tomatlán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,San Andrés Tomatlán,Prepago,8314,2024-06,2024
2024-06-03,Junio,2024,Linea 12,San Andrés Tomatlán,Gratuidad,1024,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Culhuacán,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Culhuacán,Prepago,12455,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Culhuacán,Gratuidad,2114,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Atlalilco,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Atlalilco,Prepago,11190,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Atlalilco,Gratuidad,1246,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Mexicaltzingo,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Mexicaltzingo,Prepago,15108,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Mexicaltzingo,Gratuidad,2096,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Ermita,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Ermita,Prepago,8207,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Ermita,Gratuidad,1190,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Eje Central,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Eje Central,Prepago,9890,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Eje Central,Gratuidad,1385,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Parque de los Venados,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Parque de los Venados,Prepago,8876,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Parque de los Venados,Gratuidad,1552,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Zapata,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Zapata,Prepago,10871,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Zapata,Gratuidad,1993,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Hospital 20 de Noviembre,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Hospital 20 de Noviembre,Prepago,10128,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Hospital 20 de Noviembre,Gratuidad,1355,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Insurgentes Sur,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Insurgentes Sur,Prepago,30498,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Insurgentes Sur,Gratuidad,3084,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Mixcoac,Boleto,0,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Mixcoac,Prepago,12631,2024-06,2024
2024-06-03,Junio,2024,Linea 12,Mixcoac,Gratuidad,1433,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Pantitlán,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Pantitlán,Prepago,27100,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Pantitlán,Gratuidad,4752,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Zaragoza,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Zaragoza,Prepago,15928,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Zaragoza,Gratuidad,4085,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Gómez Farías,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Gómez Farías,Prepago,12155,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Gómez Farías,Gratuidad,2762,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Prepago,11165,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Boulevard Puerto Aéreo,Gratuidad,2977,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Balbuena,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Balbuena,Prepago,4503,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Balbuena,Gratuidad,1414,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Moctezuma,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Moctezuma,Prepago,10785,2024-06,2024
